"date","Year","DOY","Plot","rotation","N2O_non_gapfill","N2O_gapfill","N2O_gapfill_kean_Nicole"
"2015-04-20",2015,110,"P3","UAN+NUI",NA,0,NA
"2015-04-20",2015,110,"P4","UAN",NA,0,NA
"2015-04-21",2015,111,"P1","Urea+NUI",NA,NA,NA
"2015-04-21",2015,111,"P2","Urea",NA,0,NA
"2015-04-21",2015,111,"P3","UAN+NUI",NA,0,NA
"2015-04-21",2015,111,"P4","UAN",NA,0,NA
"2015-04-22",2015,112,"P1","Urea+NUI",NA,NA,NA
"2015-04-22",2015,112,"P2","Urea",NA,0,NA
"2015-04-22",2015,112,"P3","UAN+NUI",NA,0,NA
"2015-04-22",2015,112,"P4","UAN",NA,0,NA
"2015-04-23",2015,113,"P1","Urea+NUI",NA,NA,NA
"2015-04-23",2015,113,"P2","Urea",NA,0,NA
"2015-04-23",2015,113,"P3","UAN+NUI",NA,0,NA
"2015-04-23",2015,113,"P4","UAN",NA,0,NA
"2015-04-24",2015,114,"P1","Urea+NUI",NA,NA,NA
"2015-04-24",2015,114,"P2","Urea",NA,0,NA
"2015-04-24",2015,114,"P3","UAN+NUI",NA,0,NA
"2015-04-24",2015,114,"P4","UAN",NA,0,NA
"2015-04-25",2015,115,"P1","Urea+NUI",NA,NA,NA
"2015-04-25",2015,115,"P2","Urea",NA,0,NA
"2015-04-25",2015,115,"P3","UAN+NUI",NA,0,NA
"2015-04-25",2015,115,"P4","UAN",NA,0,NA
"2015-04-26",2015,116,"P1","Urea+NUI",NA,NA,NA
"2015-04-26",2015,116,"P2","Urea",NA,0,NA
"2015-04-26",2015,116,"P3","UAN+NUI",NA,0,NA
"2015-04-26",2015,116,"P4","UAN",NA,0,NA
"2015-04-27",2015,117,"P1","Urea+NUI",NA,NA,NA
"2015-04-27",2015,117,"P2","Urea",NA,0,NA
"2015-04-27",2015,117,"P3","UAN+NUI",NA,0,NA
"2015-04-27",2015,117,"P4","UAN",NA,0,NA
"2015-04-28",2015,118,"P1","Urea+NUI",NA,NA,NA
"2015-04-28",2015,118,"P2","Urea",NA,0,NA
"2015-04-28",2015,118,"P3","UAN+NUI",NA,0,NA
"2015-04-28",2015,118,"P4","UAN",NA,0,NA
"2015-04-29",2015,119,"P1","Urea+NUI",NA,NA,NA
"2015-04-29",2015,119,"P2","Urea",NA,0,NA
"2015-04-29",2015,119,"P3","UAN+NUI",NA,0,NA
"2015-04-29",2015,119,"P4","UAN",NA,0,NA
"2015-04-30",2015,120,"P1","Urea+NUI",NA,NA,NA
"2015-04-30",2015,120,"P2","Urea",NA,0,NA
"2015-04-30",2015,120,"P3","UAN+NUI",NA,0,NA
"2015-04-30",2015,120,"P4","UAN",NA,0,NA
"2015-05-01",2015,121,"P1","Urea+NUI",NA,NA,NA
"2015-05-01",2015,121,"P2","Urea",NA,0,NA
"2015-05-01",2015,121,"P3","UAN+NUI",NA,0,NA
"2015-05-01",2015,121,"P4","UAN",NA,0,NA
"2015-05-02",2015,122,"P1","Urea+NUI",NA,NA,NA
"2015-05-02",2015,122,"P2","Urea",NA,0,NA
"2015-05-02",2015,122,"P3","UAN+NUI",NA,0,NA
"2015-05-02",2015,122,"P4","UAN",NA,0,NA
"2015-05-03",2015,123,"P1","Urea+NUI",NA,NA,NA
"2015-05-03",2015,123,"P2","Urea",NA,0,NA
"2015-05-03",2015,123,"P3","UAN+NUI",NA,0,NA
"2015-05-03",2015,123,"P4","UAN",NA,0,NA
"2015-05-04",2015,124,"P1","Urea+NUI",NA,NA,NA
"2015-05-04",2015,124,"P2","Urea",NA,0,NA
"2015-05-04",2015,124,"P3","UAN+NUI",NA,0,NA
"2015-05-04",2015,124,"P4","UAN",NA,0,NA
"2015-05-05",2015,125,"P1","Urea+NUI",NA,NA,NA
"2015-05-05",2015,125,"P2","Urea",NA,0,NA
"2015-05-05",2015,125,"P3","UAN+NUI",NA,0,NA
"2015-05-05",2015,125,"P4","UAN",NA,0,NA
"2015-05-06",2015,126,"P1","Urea+NUI",NA,NA,NA
"2015-05-06",2015,126,"P2","Urea",NA,0,NA
"2015-05-06",2015,126,"P3","UAN+NUI",NA,0,NA
"2015-05-06",2015,126,"P4","UAN",NA,0,NA
"2015-05-07",2015,127,"P1","Urea+NUI",NA,NA,NA
"2015-05-07",2015,127,"P2","Urea",NA,0,NA
"2015-05-07",2015,127,"P3","UAN+NUI",NA,0,NA
"2015-05-07",2015,127,"P4","UAN",NA,0,NA
"2015-05-08",2015,128,"P1","Urea+NUI",NA,NA,NA
"2015-05-08",2015,128,"P2","Urea",NA,0,NA
"2015-05-08",2015,128,"P3","UAN+NUI",NA,0,NA
"2015-05-08",2015,128,"P4","UAN",NA,0,NA
"2015-05-09",2015,129,"P1","Urea+NUI",NA,NA,NA
"2015-05-09",2015,129,"P2","Urea",NA,0,NA
"2015-05-09",2015,129,"P3","UAN+NUI",NA,0,NA
"2015-05-09",2015,129,"P4","UAN",NA,0,NA
"2015-05-10",2015,130,"P1","Urea+NUI",NA,NA,NA
"2015-05-10",2015,130,"P2","Urea",NA,0,NA
"2015-05-10",2015,130,"P3","UAN+NUI",NA,0,NA
"2015-05-10",2015,130,"P4","UAN",NA,0,NA
"2015-05-11",2015,131,"P1","Urea+NUI",NA,NA,NA
"2015-05-11",2015,131,"P2","Urea",NA,0,NA
"2015-05-11",2015,131,"P3","UAN+NUI",-5.571347616,0,NA
"2015-05-11",2015,131,"P4","UAN",38.57652864,0,NA
"2015-05-12",2015,132,"P1","Urea+NUI",NA,NA,NA
"2015-05-12",2015,132,"P2","Urea",NA,0,NA
"2015-05-12",2015,132,"P3","UAN+NUI",NA,0,NA
"2015-05-12",2015,132,"P4","UAN",NA,0,NA
"2015-05-13",2015,133,"P1","Urea+NUI",5.601193632,NA,NA
"2015-05-13",2015,133,"P2","Urea",NA,0,NA
"2015-05-13",2015,133,"P3","UAN+NUI",7.27932528,0,NA
"2015-05-13",2015,133,"P4","UAN",5.452046496,0,NA
"2015-05-14",2015,134,"P1","Urea+NUI",10.61699011,10.61699011,NA
"2015-05-14",2015,134,"P2","Urea",15.5120927,15.5120927,NA
"2015-05-14",2015,134,"P3","UAN+NUI",8.185670784,8.185670784,NA
"2015-05-14",2015,134,"P4","UAN",8.954149536,8.954149536,NA
"2015-05-15",2015,135,"P1","Urea+NUI",6.85129536,6.85129536,NA
"2015-05-15",2015,135,"P2","Urea",7.007837472,7.007837472,NA
"2015-05-15",2015,135,"P3","UAN+NUI",3.265447392,3.265447392,NA
"2015-05-15",2015,135,"P4","UAN",7.55837568,7.55837568,NA
"2015-05-16",2015,136,"P1","Urea+NUI",11.32745818,11.32745818,NA
"2015-05-16",2015,136,"P2","Urea",11.57172826,11.57172826,NA
"2015-05-16",2015,136,"P3","UAN+NUI",4.335494112,4.335494112,NA
"2015-05-16",2015,136,"P4","UAN",4.468100832,4.468100832,NA
"2015-05-17",2015,137,"P1","Urea+NUI",11.92860259,11.92860259,NA
"2015-05-17",2015,137,"P2","Urea",21.65691341,21.65691341,NA
"2015-05-17",2015,137,"P3","UAN+NUI",6.92127936,6.92127936,NA
"2015-05-17",2015,137,"P4","UAN",5.243939136,5.243939136,NA
"2015-05-18",2015,138,"P1","Urea+NUI",17.3873399,17.3873399,NA
"2015-05-18",2015,138,"P2","Urea",29.85106694,29.85106694,NA
"2015-05-18",2015,138,"P3","UAN+NUI",9.627316128,9.627316128,NA
"2015-05-18",2015,138,"P4","UAN",10.10480918,10.10480918,NA
"2015-05-19",2015,139,"P1","Urea+NUI",7.348218048,7.348218048,NA
"2015-05-19",2015,139,"P2","Urea",9.47783376,9.47783376,NA
"2015-05-19",2015,139,"P3","UAN+NUI",5.09848992,5.09848992,NA
"2015-05-19",2015,139,"P4","UAN",5.973003072,5.973003072,NA
"2015-05-20",2015,140,"P1","Urea+NUI",7.834158432,7.834158432,NA
"2015-05-20",2015,140,"P2","Urea",7.385556672,7.385556672,NA
"2015-05-20",2015,140,"P3","UAN+NUI",4.260868704,4.260868704,NA
"2015-05-20",2015,140,"P4","UAN",9.178655616,9.178655616,NA
"2015-05-21",2015,141,"P1","Urea+NUI",7.183540512,7.183540512,NA
"2015-05-21",2015,141,"P2","Urea",16.1180928,16.1180928,NA
"2015-05-21",2015,141,"P3","UAN+NUI",7.53207552,7.53207552,NA
"2015-05-21",2015,141,"P4","UAN",6.902343936,6.902343936,NA
"2015-05-22",2015,142,"P1","Urea+NUI",13.3535857,13.3535857,NA
"2015-05-22",2015,142,"P2","Urea",11.5783223,11.5783223,NA
"2015-05-22",2015,142,"P3","UAN+NUI",0.649833408,0.649833408,NA
"2015-05-22",2015,142,"P4","UAN",16.63433021,16.63433021,NA
"2015-05-23",2015,143,"P1","Urea+NUI",14.62459018,14.62459018,NA
"2015-05-23",2015,143,"P2","Urea",24.30503107,24.30503107,NA
"2015-05-23",2015,143,"P3","UAN+NUI",8.676841824,8.676841824,NA
"2015-05-23",2015,143,"P4","UAN",12.6989303,12.6989303,NA
"2015-05-24",2015,144,"P1","Urea+NUI",15.60751891,15.60751891,NA
"2015-05-24",2015,144,"P2","Urea",31.52059229,31.52059229,NA
"2015-05-24",2015,144,"P3","UAN+NUI",6.81328368,6.81328368,NA
"2015-05-24",2015,144,"P4","UAN",15.13958429,15.13958429,NA
"2015-05-25",2015,145,"P1","Urea+NUI",18.94523558,18.94523558,NA
"2015-05-25",2015,145,"P2","Urea",32.65923283,32.65923283,NA
"2015-05-25",2015,145,"P3","UAN+NUI",13.41597686,13.41597686,NA
"2015-05-25",2015,145,"P4","UAN",18.01661098,18.01661098,NA
"2015-05-26",2015,146,"P1","Urea+NUI",24.81314688,24.81314688,NA
"2015-05-26",2015,146,"P2","Urea",47.31751642,47.31751642,NA
"2015-05-26",2015,146,"P3","UAN+NUI",16.59288499,16.59288499,NA
"2015-05-26",2015,146,"P4","UAN",24.88917888,24.88917888,NA
"2015-05-27",2015,147,"P1","Urea+NUI",33.11150832,33.11150832,NA
"2015-05-27",2015,147,"P2","Urea",67.08939523,67.08939523,NA
"2015-05-27",2015,147,"P3","UAN+NUI",22.95193709,22.95193709,NA
"2015-05-27",2015,147,"P4","UAN",25.38955066,25.38955066,NA
"2015-05-28",2015,148,"P1","Urea+NUI",15.43732474,15.43732474,NA
"2015-05-28",2015,148,"P2","Urea",29.17698538,29.17698538,NA
"2015-05-28",2015,148,"P3","UAN+NUI",6.730051968,6.730051968,NA
"2015-05-28",2015,148,"P4","UAN",9.285136704,9.285136704,NA
"2015-05-29",2015,149,"P1","Urea+NUI",12.64825843,12.64825843,NA
"2015-05-29",2015,149,"P2","Urea",28.8792959,28.8792959,NA
"2015-05-29",2015,149,"P3","UAN+NUI",3.896265024,3.896265024,NA
"2015-05-29",2015,149,"P4","UAN",9.859563648,9.859563648,NA
"2015-05-30",2015,150,"P1","Urea+NUI",14.35068403,14.35068403,NA
"2015-05-30",2015,150,"P2","Urea",25.59530707,25.59530707,NA
"2015-05-30",2015,150,"P3","UAN+NUI",11.31279955,11.31279955,NA
"2015-05-30",2015,150,"P4","UAN",12.21942067,12.21942067,NA
"2015-05-31",2015,151,"P1","Urea+NUI",33.21399427,33.21399427,NA
"2015-05-31",2015,151,"P2","Urea",33.37335907,33.37335907,NA
"2015-05-31",2015,151,"P3","UAN+NUI",12.8036039,12.8036039,NA
"2015-05-31",2015,151,"P4","UAN",11.7824207,11.7824207,NA
"2015-06-01",2015,152,"P1","Urea+NUI",107.2092758,107.2092758,NA
"2015-06-01",2015,152,"P2","Urea",110.5945739,110.5945739,NA
"2015-06-01",2015,152,"P3","UAN+NUI",24.17123894,24.17123894,NA
"2015-06-01",2015,152,"P4","UAN",27.74766586,27.74766586,NA
"2015-06-02",2015,153,"P1","Urea+NUI",88.41149136,88.41149136,NA
"2015-06-02",2015,153,"P2","Urea",121.544483,121.544483,NA
"2015-06-02",2015,153,"P3","UAN+NUI",18.42266765,18.42266765,NA
"2015-06-02",2015,153,"P4","UAN",19.00712822,19.00712822,NA
"2015-06-03",2015,154,"P1","Urea+NUI",50.43711888,50.43711888,NA
"2015-06-03",2015,154,"P2","Urea",55.63578096,55.63578096,NA
"2015-06-03",2015,154,"P3","UAN+NUI",16.24128538,16.24128538,NA
"2015-06-03",2015,154,"P4","UAN",14.29817875,14.29817875,NA
"2015-06-04",2015,155,"P1","Urea+NUI",29.70405821,29.70405821,NA
"2015-06-04",2015,155,"P2","Urea",35.83352304,35.83352304,NA
"2015-06-04",2015,155,"P3","UAN+NUI",4.91201712,4.91201712,NA
"2015-06-04",2015,155,"P4","UAN",9.758732256,9.758732256,NA
"2015-06-05",2015,156,"P1","Urea+NUI",20.60754048,20.60754048,NA
"2015-06-05",2015,156,"P2","Urea",NA,98.65523261,NA
"2015-06-05",2015,156,"P3","UAN+NUI",NA,23.01982157,NA
"2015-06-05",2015,156,"P4","UAN",NA,29.75232514,NA
"2015-06-06",2015,157,"P1","Urea+NUI",NA,22.82055509,NA
"2015-06-06",2015,157,"P2","Urea",NA,98.65523261,NA
"2015-06-06",2015,157,"P3","UAN+NUI",NA,23.01982157,NA
"2015-06-06",2015,157,"P4","UAN",NA,29.75232514,NA
"2015-06-07",2015,158,"P1","Urea+NUI",25.0335697,25.0335697,NA
"2015-06-07",2015,158,"P2","Urea",19.40847523,19.40847523,NA
"2015-06-07",2015,158,"P3","UAN+NUI",5.346428544,5.346428544,NA
"2015-06-07",2015,158,"P4","UAN",8.559632448,8.559632448,NA
"2015-06-08",2015,159,"P1","Urea+NUI",382.373441,382.373441,NA
"2015-06-08",2015,159,"P2","Urea",283.7431512,283.7431512,NA
"2015-06-08",2015,159,"P3","UAN+NUI",65.57955523,65.57955523,NA
"2015-06-08",2015,159,"P4","UAN",86.39275709,86.39275709,NA
"2015-06-09",2015,160,"P1","Urea+NUI",438.7123045,438.7123045,NA
"2015-06-09",2015,160,"P2","Urea",295.3289264,295.3289264,NA
"2015-06-09",2015,160,"P3","UAN+NUI",50.90778202,50.90778202,NA
"2015-06-09",2015,160,"P4","UAN",56.55256272,56.55256272,NA
"2015-06-10",2015,161,"P1","Urea+NUI",226.5275376,226.5275376,NA
"2015-06-10",2015,161,"P2","Urea",180.1175849,180.1175849,NA
"2015-06-10",2015,161,"P3","UAN+NUI",34.77451651,34.77451651,NA
"2015-06-10",2015,161,"P4","UAN",40.6783391,40.6783391,NA
"2015-06-11",2015,162,"P1","Urea+NUI",95.34049056,95.34049056,NA
"2015-06-11",2015,162,"P2","Urea",106.6600552,106.6600552,NA
"2015-06-11",2015,162,"P3","UAN+NUI",23.80021229,23.80021229,NA
"2015-06-11",2015,162,"P4","UAN",25.1931911,25.1931911,NA
"2015-06-12",2015,163,"P1","Urea+NUI",33.67302797,33.67302797,NA
"2015-06-12",2015,163,"P2","Urea",37.63505549,37.63505549,NA
"2015-06-12",2015,163,"P3","UAN+NUI",9.2170872,9.2170872,NA
"2015-06-12",2015,163,"P4","UAN",11.70907229,11.70907229,NA
"2015-06-13",2015,164,"P1","Urea+NUI",49.42500941,49.42500941,NA
"2015-06-13",2015,164,"P2","Urea",32.16165005,32.16165005,NA
"2015-06-13",2015,164,"P3","UAN+NUI",9.246200544,9.246200544,NA
"2015-06-13",2015,164,"P4","UAN",7.364850912,7.364850912,NA
"2015-06-14",2015,165,"P1","Urea+NUI",48.93089213,48.93089213,NA
"2015-06-14",2015,165,"P2","Urea",22.09165056,22.09165056,NA
"2015-06-14",2015,165,"P3","UAN+NUI",6.077974752,6.077974752,NA
"2015-06-14",2015,165,"P4","UAN",2.633213664,2.633213664,NA
"2015-06-15",2015,166,"P1","Urea+NUI",103.2702532,103.2702532,NA
"2015-06-15",2015,166,"P2","Urea",27.06074784,27.06074784,NA
"2015-06-15",2015,166,"P3","UAN+NUI",15.34939718,15.34939718,NA
"2015-06-15",2015,166,"P4","UAN",8.230976352,8.230976352,NA
"2015-06-16",2015,167,"P1","Urea+NUI",317.7887766,317.7887766,NA
"2015-06-16",2015,167,"P2","Urea",56.58464304,56.58464304,NA
"2015-06-16",2015,167,"P3","UAN+NUI",12.64657536,12.64657536,NA
"2015-06-16",2015,167,"P4","UAN",11.73047357,11.73047357,NA
"2015-06-17",2015,168,"P1","Urea+NUI",76.94878003,76.94878003,NA
"2015-06-17",2015,168,"P2","Urea",30.69443894,30.69443894,NA
"2015-06-17",2015,168,"P3","UAN+NUI",6.72357888,6.72357888,NA
"2015-06-17",2015,168,"P4","UAN",3.914005536,3.914005536,NA
"2015-06-18",2015,169,"P1","Urea+NUI",57.33662803,57.33662803,NA
"2015-06-18",2015,169,"P2","Urea",45.13656874,45.13656874,NA
"2015-06-18",2015,169,"P3","UAN+NUI",16.19765597,16.19765597,NA
"2015-06-18",2015,169,"P4","UAN",15.96123619,15.96123619,NA
"2015-06-19",2015,170,"P1","Urea+NUI",32.811912,32.811912,NA
"2015-06-19",2015,170,"P2","Urea",33.36889565,33.36889565,NA
"2015-06-19",2015,170,"P3","UAN+NUI",23.69743171,23.69743171,NA
"2015-06-19",2015,170,"P4","UAN",11.18418192,11.18418192,NA
"2015-06-20",2015,171,"P1","Urea+NUI",44.74249402,44.74249402,NA
"2015-06-20",2015,171,"P2","Urea",33.01834752,33.01834752,NA
"2015-06-20",2015,171,"P3","UAN+NUI",11.02601203,11.02601203,NA
"2015-06-20",2015,171,"P4","UAN",9.961212384,9.961212384,NA
"2015-06-21",2015,172,"P1","Urea+NUI",41.08442342,41.08442342,NA
"2015-06-21",2015,172,"P2","Urea",30.10641005,30.10641005,NA
"2015-06-21",2015,172,"P3","UAN+NUI",26.33580518,26.33580518,NA
"2015-06-21",2015,172,"P4","UAN",17.20740931,17.20740931,NA
"2015-06-22",2015,173,"P1","Urea+NUI",34.92254045,34.92254045,NA
"2015-06-22",2015,173,"P2","Urea",24.00653549,24.00653549,NA
"2015-06-22",2015,173,"P3","UAN+NUI",21.04204349,21.04204349,NA
"2015-06-22",2015,173,"P4","UAN",6.01127136,6.01127136,NA
"2015-06-23",2015,174,"P1","Urea+NUI",102.2262301,102.2262301,NA
"2015-06-23",2015,174,"P2","Urea",11.7763727,11.7763727,NA
"2015-06-23",2015,174,"P3","UAN+NUI",11.92627843,11.92627843,NA
"2015-06-23",2015,174,"P4","UAN",8.911237248,8.911237248,NA
"2015-06-24",2015,175,"P1","Urea+NUI",32.01654816,32.01654816,NA
"2015-06-24",2015,175,"P2","Urea",9.163486368,9.163486368,NA
"2015-06-24",2015,175,"P3","UAN+NUI",4.674806784,4.674806784,NA
"2015-06-24",2015,175,"P4","UAN",8.46497952,8.46497952,NA
"2015-06-25",2015,176,"P1","Urea+NUI",15.16087238,15.16087238,NA
"2015-06-25",2015,176,"P2","Urea",3.116194848,3.116194848,NA
"2015-06-25",2015,176,"P3","UAN+NUI",5.942273184,5.942273184,NA
"2015-06-25",2015,176,"P4","UAN",18.75346214,18.75346214,NA
"2015-06-26",2015,177,"P1","Urea+NUI",9.32216256,9.32216256,NA
"2015-06-26",2015,177,"P2","Urea",12.17924122,12.17924122,NA
"2015-06-26",2015,177,"P3","UAN+NUI",14.78659622,14.78659622,NA
"2015-06-26",2015,177,"P4","UAN",34.24207997,34.24207997,NA
"2015-06-27",2015,178,"P1","Urea+NUI",8.246333088,8.246333088,NA
"2015-06-27",2015,178,"P2","Urea",6.617195424,6.617195424,NA
"2015-06-27",2015,178,"P3","UAN+NUI",10.23646032,10.23646032,NA
"2015-06-27",2015,178,"P4","UAN",19.41023606,19.41023606,NA
"2015-06-28",2015,179,"P1","Urea+NUI",-3.290828256,-3.290828256,NA
"2015-06-28",2015,179,"P2","Urea",-1.594108512,-1.594108512,NA
"2015-06-28",2015,179,"P3","UAN+NUI",65.04244186,65.04244186,NA
"2015-06-28",2015,179,"P4","UAN",30.43832861,30.43832861,NA
"2015-06-29",2015,180,"P1","Urea+NUI",28.78654982,28.78654982,NA
"2015-06-29",2015,180,"P2","Urea",6.573172032,6.573172032,NA
"2015-06-29",2015,180,"P3","UAN+NUI",252.7874568,252.7874568,NA
"2015-06-29",2015,180,"P4","UAN",386.1966367,386.1966367,NA
"2015-06-30",2015,181,"P1","Urea+NUI",18.09499219,18.09499219,NA
"2015-06-30",2015,181,"P2","Urea",18.13636224,18.13636224,NA
"2015-06-30",2015,181,"P3","UAN+NUI",118.1697794,118.1697794,NA
"2015-06-30",2015,181,"P4","UAN",115.201656,115.201656,NA
"2015-07-01",2015,182,"P1","Urea+NUI",13.86652435,13.86652435,NA
"2015-07-01",2015,182,"P2","Urea",17.14626922,17.14626922,NA
"2015-07-01",2015,182,"P3","UAN+NUI",86.02993498,86.02993498,NA
"2015-07-01",2015,182,"P4","UAN",142.7503081,142.7503081,NA
"2015-07-02",2015,183,"P1","Urea+NUI",7.557046848,7.557046848,NA
"2015-07-02",2015,183,"P2","Urea",3.588237792,3.588237792,NA
"2015-07-02",2015,183,"P3","UAN+NUI",78.95027923,78.95027923,NA
"2015-07-02",2015,183,"P4","UAN",114.3858508,114.3858508,NA
"2015-07-03",2015,184,"P1","Urea+NUI",15.63666509,15.63666509,NA
"2015-07-03",2015,184,"P2","Urea",17.76703334,17.76703334,NA
"2015-07-03",2015,184,"P3","UAN+NUI",NA,60.15131626,NA
"2015-07-03",2015,184,"P4","UAN",NA,126.6415616,NA
"2015-07-04",2015,185,"P1","Urea+NUI",16.60060915,16.60060915,NA
"2015-07-04",2015,185,"P2","Urea",5.557431168,5.557431168,NA
"2015-07-04",2015,185,"P3","UAN+NUI",41.35235328,41.35235328,NA
"2015-07-04",2015,185,"P4","UAN",138.8972724,138.8972724,NA
"2015-07-05",2015,186,"P1","Urea+NUI",9.84310704,9.84310704,NA
"2015-07-05",2015,186,"P2","Urea",18.0928633,18.0928633,NA
"2015-07-05",2015,186,"P3","UAN+NUI",32.94851213,32.94851213,NA
"2015-07-05",2015,186,"P4","UAN",178.9700417,178.9700417,NA
"2015-07-06",2015,187,"P1","Urea+NUI",8.043309504,8.043309504,NA
"2015-07-06",2015,187,"P2","Urea",11.26048781,11.26048781,NA
"2015-07-06",2015,187,"P3","UAN+NUI",41.57318477,41.57318477,NA
"2015-07-06",2015,187,"P4","UAN",143.2475496,143.2475496,NA
"2015-07-07",2015,188,"P1","Urea+NUI",19.66659869,19.66659869,NA
"2015-07-07",2015,188,"P2","Urea",11.07087955,11.07087955,NA
"2015-07-07",2015,188,"P3","UAN+NUI",105.8632295,105.8632295,NA
"2015-07-07",2015,188,"P4","UAN",260.8368247,260.8368247,NA
"2015-07-08",2015,189,"P1","Urea+NUI",9.512427456,9.512427456,NA
"2015-07-08",2015,189,"P2","Urea",3.8019456,3.8019456,NA
"2015-07-08",2015,189,"P3","UAN+NUI",176.2646495,176.2646495,NA
"2015-07-08",2015,189,"P4","UAN",440.2578917,440.2578917,NA
"2015-07-09",2015,190,"P1","Urea+NUI",15.22141546,15.22141546,NA
"2015-07-09",2015,190,"P2","Urea",12.95654227,12.95654227,NA
"2015-07-09",2015,190,"P3","UAN+NUI",73.61061581,73.61061581,NA
"2015-07-09",2015,190,"P4","UAN",238.161454,238.161454,NA
"2015-07-10",2015,191,"P1","Urea+NUI",-3.112169472,-3.112169472,NA
"2015-07-10",2015,191,"P2","Urea",10.3961327,10.3961327,NA
"2015-07-10",2015,191,"P3","UAN+NUI",27.73062259,27.73062259,NA
"2015-07-10",2015,191,"P4","UAN",189.2360327,189.2360327,NA
"2015-07-11",2015,192,"P1","Urea+NUI",-1.854725472,-1.854725472,NA
"2015-07-11",2015,192,"P2","Urea",-0.726903936,-0.726903936,NA
"2015-07-11",2015,192,"P3","UAN+NUI",17.24880874,17.24880874,NA
"2015-07-11",2015,192,"P4","UAN",155.1601025,155.1601025,NA
"2015-07-12",2015,193,"P1","Urea+NUI",-0.67799376,-0.67799376,NA
"2015-07-12",2015,193,"P2","Urea",5.491885536,5.491885536,NA
"2015-07-12",2015,193,"P3","UAN+NUI",18.94054493,18.94054493,NA
"2015-07-12",2015,193,"P4","UAN",113.4019284,113.4019284,NA
"2015-07-13",2015,194,"P1","Urea+NUI",12.0639024,12.0639024,NA
"2015-07-13",2015,194,"P2","Urea",3.292456032,3.292456032,NA
"2015-07-13",2015,194,"P3","UAN+NUI",19.55252477,19.55252477,NA
"2015-07-13",2015,194,"P4","UAN",71.96202778,71.96202778,NA
"2015-07-14",2015,195,"P1","Urea+NUI",9.425109888,9.425109888,NA
"2015-07-14",2015,195,"P2","Urea",-0.87689952,-0.87689952,NA
"2015-07-14",2015,195,"P3","UAN+NUI",104.0151681,104.0151681,NA
"2015-07-14",2015,195,"P4","UAN",135.3810767,135.3810767,NA
"2015-07-15",2015,196,"P1","Urea+NUI",-7.409290752,-7.409290752,NA
"2015-07-15",2015,196,"P2","Urea",1.960500672,1.960500672,NA
"2015-07-15",2015,196,"P3","UAN+NUI",138.8153851,138.8153851,NA
"2015-07-15",2015,196,"P4","UAN",172.6038305,172.6038305,NA
"2015-07-16",2015,197,"P1","Urea+NUI",7.422002784,7.422002784,NA
"2015-07-16",2015,197,"P2","Urea",2.490875712,2.490875712,NA
"2015-07-16",2015,197,"P3","UAN+NUI",23.24038435,23.24038435,NA
"2015-07-16",2015,197,"P4","UAN",51.56361158,51.56361158,NA
"2015-07-17",2015,198,"P1","Urea+NUI",5.357609568,5.357609568,NA
"2015-07-17",2015,198,"P2","Urea",27.08313926,27.08313926,NA
"2015-07-17",2015,198,"P3","UAN+NUI",44.04778272,44.04778272,NA
"2015-07-17",2015,198,"P4","UAN",31.07595629,31.07595629,NA
"2015-07-18",2015,199,"P1","Urea+NUI",1.322419392,1.322419392,NA
"2015-07-18",2015,199,"P2","Urea",1.99226304,1.99226304,NA
"2015-07-18",2015,199,"P3","UAN+NUI",93.01749869,93.01749869,NA
"2015-07-18",2015,199,"P4","UAN",168.4959555,168.4959555,NA
"2015-07-19",2015,200,"P1","Urea+NUI",3.967802496,3.967802496,NA
"2015-07-19",2015,200,"P2","Urea",2.7366336,2.7366336,NA
"2015-07-19",2015,200,"P3","UAN+NUI",28.36299629,28.36299629,NA
"2015-07-19",2015,200,"P4","UAN",77.43817296,77.43817296,NA
"2015-07-20",2015,201,"P1","Urea+NUI",-1.936148832,-1.936148832,NA
"2015-07-20",2015,201,"P2","Urea",-0.636032736,-0.636032736,NA
"2015-07-20",2015,201,"P3","UAN+NUI",18.71939808,18.71939808,NA
"2015-07-20",2015,201,"P4","UAN",42.16010083,42.16010083,NA
"2015-07-21",2015,202,"P1","Urea+NUI",13.78817424,13.78817424,NA
"2015-07-21",2015,202,"P2","Urea",11.96388403,11.96388403,NA
"2015-07-21",2015,202,"P3","UAN+NUI",15.81850512,15.81850512,NA
"2015-07-21",2015,202,"P4","UAN",13.95715363,13.95715363,NA
"2015-07-22",2015,203,"P1","Urea+NUI",-18.90654912,-18.90654912,NA
"2015-07-22",2015,203,"P2","Urea",13.3778952,13.3778952,NA
"2015-07-22",2015,203,"P3","UAN+NUI",-4.378574016,-4.378574016,NA
"2015-07-22",2015,203,"P4","UAN",5.154826176,5.154826176,NA
"2015-07-23",2015,204,"P1","Urea+NUI",7.64895744,7.64895744,NA
"2015-07-23",2015,204,"P2","Urea",10.17292176,10.17292176,NA
"2015-07-23",2015,204,"P3","UAN+NUI",2.003532192,2.003532192,NA
"2015-07-23",2015,204,"P4","UAN",10.81727222,10.81727222,NA
"2015-07-24",2015,205,"P1","Urea+NUI",-5.943867264,-5.943867264,NA
"2015-07-24",2015,205,"P2","Urea",17.19285782,17.19285782,NA
"2015-07-24",2015,205,"P3","UAN+NUI",19.641312,19.641312,NA
"2015-07-24",2015,205,"P4","UAN",14.57288496,14.57288496,NA
"2015-07-25",2015,206,"P1","Urea+NUI",0.09561456,0.09561456,NA
