file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_75_mean
20240318T083000.dat,2024-03-18,08:30,78.3541,1,17999,17999,-0.172601,0,-9999,26.5602,0,-9999,-9999,-9999,-9999,-16.7440,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.10993,-9999,1.84222,-9999,-9999,-9999,0.139738E-09,-9999,-9999,-9999,18.9756,441.546,441.546,0.200000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.286,270.286,96572.1,1.24476,1005.12,0.232692E-01,-9999,-9999,-9999,493.697,-9999,-9999,-9999,-9999,3.69528,2.11630,0.252857,4.26588,0.594204E-13,0.736409E-14,4.26588,7.72735,240.639,29.7999,3.39815,-9999,0.372373,0.791880,-165.087,-0.134804E-01,-9999,-0.570095E-01,0,38.0087,-5.76796,13.0471,32.4892,49.5481,69.4919,104.112,-0.170937,1.00974,26.0198,1.02077,-9999,-9999,-17.7271,1.02862,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811101199,800000099,800001099,899999999,899999999,89999,89999,89,89,7,3,1,1,15,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.834015,0.598866,0.150878,0.176540E-01,2.82182,-9999,-9999,-9999,0.207969E-01,-0.177271E-01,-9999,-9999,-9999,248.311
20240318T090000.dat,2024-03-18,09:00,78.3749,1,17999,17999,-0.119072,0,-9999,23.0692,0,-9999,-9999,-9999,-9999,-1.08434,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.410785,-9999,0.534729,-9999,-9999,-9999,0.385629E-10,-9999,-9999,-9999,19.3381,450.300,450.300,0.100000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.517,270.517,96586.2,1.24388,1005.12,0.232857E-01,-9999,-9999,-9999,502.247,-9999,-9999,-9999,-9999,3.83593,1.17663,0.254032,4.02036,-0.100575E-12,0.199415E-14,4.02036,7.47004,252.839,17.0528,3.62273,-9999,0.309397,0.811791,-109.036,-0.204097E-01,-9999,-0.596372E-01,0,33.9587,-5.15337,11.6569,29.0274,44.2687,62.0874,93.0183,-0.117950,1.00952,22.6139,1.02013,-9999,-9999,-2.33773,1.02807,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811101199,800000099,800001199,899999999,899999999,89999,89999,89,89,9,15,5,2,7,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.706857,0.778693,0.138032,0.265574E-01,1.39111,-9999,-9999,-9999,0.180874E-01,-0.233773E-02,-9999,-9999,-9999,248.500
20240318T093000.dat,2024-03-18,09:30,78.3957,1,17999,17999,-0.168106,0,-9999,30.6167,0,-9999,-9999,-9999,-9999,-6.41961,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.533370,-9999,5.73465,-9999,-9999,-9999,0.541431E-10,-9999,-9999,-9999,23.3491,544.290,544.290,0.00000,1,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,270.817,270.817,96588.7,1.24253,1005.13,0.233109E-01,-9999,-9999,-9999,513.557,-9999,-9999,-9999,-9999,4.29044,1.20141,0.279266,4.46422,-0.376853E-13,0.231885E-14,4.46422,8.98487,254.399,15.6432,3.58657,-9999,0.367822,1.01104,-138.044,-0.161205E-01,-9999,-0.666486E-01,0,35.8479,-5.44005,12.3054,30.6422,46.7313,65.5413,98.1928,-0.166453,1.00993,29.9782,1.02130,-9999,-9999,-8.29214,1.02907,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100199,800000199,800000199,899999999,899999999,89999,89999,89,89,6,16,6,2,7,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.962059,0.889650,0.170374,0.327156E-01,2.60629,-9999,-9999,-9999,0.240036E-01,-0.829214E-02,-9999,-9999,-9999,251.039
20240318T100000.dat,2024-03-18,10:00,78.4166,1,17999,17999,-0.131397,0,-9999,30.8874,0,-9999,-9999,-9999,-9999,-17.7527,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.594002,-9999,-4.06741,-9999,-9999,-9999,0.141232E-10,-9999,-9999,-9999,20.4567,477.533,477.533,0.00000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,271.152,271.152,96572.6,1.24079,1005.13,0.233436E-01,-9999,-9999,-9999,526.437,-9999,-9999,-9999,-9999,4.21608,1.70580,0.261025,4.55556,-0.734541E-14,0.690398E-15,4.55556,8.27150,248.334,22.0279,3.28474,-9999,0.325419,0.856117,-94.7456,-0.234871E-01,-9999,-0.761057E-01,0,32.9408,-4.99889,11.3075,28.1573,42.9417,60.2263,90.2300,-0.130093,1.01002,30.2360,1.02154,-9999,-9999,-19.0629,1.02929,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100199,800000099,800000199,899999999,899999999,89999,89999,89,89,9,5,0,1,6,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.786855,0.760643,0.164736,0.453802E-01,1.74197,-9999,-9999,-9999,0.242439E-01,-0.190629E-01,-9999,-9999,-9999,249.727
20240318T103000.dat,2024-03-18,10:30,78.4374,1,17999,17999,-0.153665,0,-9999,26.3873,0,-9999,77.5912,1,-9999,-2.47118,0,-9999,1.71910,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128049,-9999,-3.43584,-9999,-9999,-9999,0.125206E-09,0.120023E-11,-9999,-9999,18.0082,421.050,422.757,0.00000,0,172.627,4.03620,4.05255,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,271.571,271.224,96567.3,1.23850,1007.30,0.233811E-01,0.111398,0.311074E-02,389.370,529.233,0.251169E-02,73.5725,139.863,267.102,4.28162,1.20300,0.265458,4.45532,0.162029E-13,0.695272E-14,4.45532,8.18181,254.164,15.6937,3.41584,-9999,0.352240,0.949024,-140.731,-0.158121E-01,0.340081,-0.600483E-01,0,34.8803,-5.29322,11.9733,29.8152,45.4700,63.7723,95.5426,-0.152155,1.00992,30.0261,1.02127,74.5060,1.02905,-4.46875,1.02905,1.65075,1.02905,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100199,800000099,800001099,899999999,899999999,89999,89999,89,89,2,10,0,2,28,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.920453,0.810325,0.167271,0.514036E-01,0.603955E-01,5954.45,-9999,-9999,0.240681E-01,-0.446875E-02,1.65075,-9999,-9999,248.001
20240318T110000.dat,2024-03-18,11:00,78.4582,1,17999,17999,-0.122456,0,-9999,33.8892,0,-9999,-9999,-9999,-9999,-8.69530,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.59573,-9999,9.92869,-9999,-9999,-9999,-0.437893E-10,-9999,-9999,-9999,24.9521,584.604,584.604,0.00000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.127,272.127,96566.7,1.23627,1005.15,0.234290E-01,-9999,-9999,-9999,565.587,-9999,-9999,-9999,-9999,3.59622,1.12729,0.218749,3.77511,0.490773E-13,-0.175493E-14,3.77511,6.68626,252.906,17.4044,3.32187,-9999,0.314726,0.752996,-78.1157,-0.284860E-01,-9999,-0.866535E-01,0,36.1753,-5.48974,12.4178,30.9221,47.1581,66.1400,99.0897,-0.121326,1.00932,33.2404,1.01952,-9999,-9999,-10.8958,1.02755,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100199,800000099,800000099,899999999,899999999,89999,89999,89,89,1,16,2,1,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.682786,0.701313,0.121894,0.910357E-01,2.63012,-9999,-9999,-9999,0.267500E-01,-0.108958E-01,-9999,-9999,-9999,250.588
20240318T113000.dat,2024-03-18,11:30,78.4790,1,17999,17999,-0.195856,0,-9999,54.4968,0,-9999,-9999,-9999,-9999,19.7013,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.40292,-9999,-6.74004,-9999,-9999,-9999,-0.251914E-09,-9999,-9999,-9999,20.1369,473.236,473.236,0.00000,1,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.923,272.923,96553.0,1.23249,1005.16,0.235009E-01,-9999,-9999,-9999,599.449,-9999,-9999,-9999,-9999,4.55190,-0.165764,0.278854,4.56344,-0.310013E-12,-0.125100E-13,4.56344,10.8113,270.292,357.914,3.50331,-9999,0.398636,2.02032,-98.7007,-0.225445E-01,-9999,-0.110351,0,36.3156,-5.51104,12.4660,31.0420,47.3411,66.3965,99.4741,-0.193910,1.01003,53.3463,1.02157,-9999,-9999,15.9871,1.02931,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100199,800000199,800000199,899999999,899999999,89999,89999,89,89,0,11,4,1,9,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.54830,2.29869,0.193653,0.167456,6.16724,-9999,-9999,-9999,0.430613E-01,0.159871E-01,-9999,-9999,-9999,248.584
20240318T120000.dat,2024-03-18,12:00,78.4999,1,17999,17999,-0.252236,0,-9999,100.088,0,-9999,100.772,0,-9999,-1.55598,0,-9999,2.23587,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.345516,-9999,-3.83001,-9999,-9999,-9999,0.945696E-10,0.146431E-11,-9999,-9999,17.4165,409.864,412.482,0.00000,0,269.676,6.34632,6.38685,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.277,272.727,96545.9,1.23033,1008.58,0.235331E-01,0.144885,0.485957E-02,611.641,590.913,0.394980E-02,100.000,0.00000,273.164,5.10305,-2.63269,0.288830,5.74940,0.891130E-13,0.542988E-14,5.74940,10.3934,297.401,332.711,2.87955,-9999,0.452785,1.42209,-78.8258,-0.282282E-01,0.993211,-0.178138,0,35.9620,-5.45737,12.3446,30.7398,46.8801,65.7500,98.5055,-0.249392,1.01140,103.122,1.02488,93.5288,1.03218,-7.38395,1.03218,2.07517,1.03218,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,11,2,2,10,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.34072,1.24746,0.255995,0.258591,0.186582E-02,183.129,-9999,-9999,0.831035E-01,-0.738395E-02,2.07517,-9999,-9999,248.000
20240318T123000.dat,2024-03-18,12:30,78.5207,1,17999,17999,-0.244949,0,-9999,79.6382,0,-9999,78.3067,0,-9999,-1.78465,0,-9999,1.73743,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.637667E-02,-0.561858,-0.125871E-01,-0.124663E-01,-9999,-9999,0.197311E-09,0.295736E-11,-9999,-9999,17.4097,409.656,412.187,0.00000,0,260.942,6.14007,6.17801,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.263,272.731,96551.9,1.23049,1008.46,0.235304E-01,0.112586,0.470218E-02,591.839,591.072,0.382139E-02,100.000,0.00000,272.712,4.37344,-1.73599,0.250016,4.71202,0.120306E-12,0.113334E-13,4.71202,9.75096,291.092,338.350,3.04149,-9999,0.446169,1.77335,-94.7883,-0.234740E-01,1.01700,-0.143841,0,38.7928,-5.88696,13.3163,33.1595,50.5703,70.9256,106.259,-0.242479,1.01019,82.1825,1.02197,72.8975,1.02966,-6.40203,1.02966,1.61742,1.02966,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800010099,899999999,899999999,89999,89999,89,89,7,3,2,6,12,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.31404,2.02702,0.205651,0.203405,0.168082E-02,126.345,-9999,-9999,0.662278E-01,-0.640203E-02,1.61742,-9999,-9999,248.000
20240318T130000.dat,2024-03-18,13:00,78.5415,1,17999,17999,-0.206005,0,-9999,35.8568,0,-9999,46.0172,0,-9999,-0.966575,0,-9999,1.02045,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.02179,0.612730,0.120775E-01,0.135875E-01,-9999,-9999,0.360527E-10,0.559838E-12,-9999,-9999,17.4567,409.855,412.480,0.00000,0,271.073,6.36437,6.40514,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.703,272.153,96567.6,1.23320,1008.58,0.234784E-01,0.661253E-01,0.488474E-02,613.515,566.638,0.396104E-02,100.000,0.00000,273.207,4.69787,-1.13820,0.269515,4.84129,-0.982617E-13,0.206526E-14,4.84129,9.83357,282.997,346.381,3.19131,-9999,0.408717,1.24319,-161.859,-0.137466E-01,0.779203,-0.705354E-01,0,37.2561,-5.65376,12.7888,31.8460,48.5671,68.1160,102.050,-0.203899,1.01033,37.5675,1.02233,43.1375,1.02996,-3.13916,1.02996,0.956593,1.02996,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800001099,899999999,899999999,89999,89999,89,89,9,13,2,5,44,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.19175,1.10372,0.190906,0.451108E-01,0.487193E-03,72.8896,-9999,-9999,0.302045E-01,-0.313916E-02,0.956593,-9999,-9999,248.000
20240318T133000.dat,2024-03-18,13:30,78.5624,1,17999,17999,-0.238173,0,-9999,34.9504,0,-9999,46.0179,0,-9999,-0.724355,0,-9999,1.02010,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.676305,0.421504,0.359365E-02,0.934365E-02,-9999,-9999,0.100573E-09,0.159929E-11,-9999,-9999,17.4847,409.915,412.604,0.00000,0,278.038,6.51839,6.56116,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.334,271.772,96577.6,1.23499,1008.65,0.234442E-01,0.661023E-01,0.501025E-02,628.396,550.985,0.405693E-02,100.000,0.00000,273.537,4.93082,-1.40642,0.278126,5.13502,-0.626201E-13,0.575206E-14,5.13502,9.79100,285.499,344.080,3.10481,-9999,0.439152,1.45929,-206.003,-0.108007E-01,0.759496,-0.638901E-01,0,36.4415,-5.53013,12.5092,31.1496,47.5051,66.6266,99.8188,-0.235661,1.01066,36.6477,1.02314,43.1017,1.03067,-2.85913,1.03067,0.955452,1.03067,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,2,3,2,48,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.29565,1.39003,0.232896,0.447955E-01,0.320636E-03,35.2392,-9999,-9999,0.294200E-01,-0.285913E-02,0.955452,-9999,-9999,248.000
20240318T140000.dat,2024-03-18,14:00,78.5832,1,17999,17999,-0.205590,0,-9999,43.6298,0,-9999,26.8648,2,-9999,-0.915638,0,-9999,0.595418,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.331723,-1.39010,0.738358E-01,-0.308094E-01,-9999,-9999,-0.453544E-10,-0.663114E-12,-9999,-9999,17.5532,411.130,413.617,0.00000,0,256.640,6.01102,6.04737,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.103,271.585,96586.9,1.23619,1008.38,0.234220E-01,0.385831E-01,0.462464E-02,579.634,543.463,0.374104E-02,100.000,0.00000,272.427,4.60876,-1.78276,0.250137,4.94788,0.213780E-13,-0.258383E-14,4.94788,9.40929,291.256,338.852,2.89779,-9999,0.407810,1.22100,-132.149,-0.168365E-01,1.62405,-0.858256E-01,0,36.7343,-5.57457,12.6097,31.3999,47.8868,67.1620,100.621,-0.203464,1.01045,44.1165,1.02262,24.4718,1.03022,-3.32180,1.03022,0.542381,1.03022,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,10,1,1,29,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.30453,0.940637,0.196839,0.423361E-01,0.698470E-02,1024.63,-9999,-9999,0.353909E-01,-0.332180E-02,0.542381,-9999,-9999,248.000
20240318T143000.dat,2024-03-18,14:30,78.6040,1,17999,17999,-0.168746,0,-9999,40.2371,0,-9999,50.8166,0,-9999,-1.57385,0,-9999,1.12637,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.156603,1.45296,-0.617523E-01,0.322054E-01,-9999,-9999,-0.696089E-11,-0.111032E-12,-9999,-9999,17.5010,410.113,412.814,0.00000,0,279.156,6.54164,6.58471,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,272.237,271.673,96586.8,1.23554,1008.66,0.234336E-01,0.729885E-01,0.503039E-02,630.693,546.999,0.407141E-02,100.000,0.00000,273.588,4.04487,-2.28433,0.204342,4.64982,-0.628595E-13,-0.397741E-15,4.64982,8.16131,299.319,330.544,2.51874,-9999,0.369562,0.938604,-106.647,-0.208621E-01,0.791811,-0.873645E-01,0,37.7040,-5.72173,12.9426,32.2289,49.1510,68.9350,103.277,-0.167055,1.01012,42.1277,1.02180,47.5838,1.02951,-3.99685,1.02951,1.05471,1.02951,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800001199,899999999,899999999,89999,89999,89,89,1,1,2,2,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.921829,0.803941,0.151438,0.488921E-01,0.234262E-02,130.717,-9999,-9999,0.338036E-01,-0.399685E-02,1.05471,-9999,-9999,248.000
20240318T150000.dat,2024-03-18,15:00,78.6248,1,17999,17999,-0.240146,0,-9999,36.7370,0,-9999,43.8507,0,-9999,-0.615595,0,-9999,0.971714,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.481396,0.141404,-0.184960E-01,0.313347E-02,-9999,-9999,-0.378097E-10,-0.608301E-12,-9999,-9999,17.5078,409.809,412.529,0.00000,0,281.675,6.59321,6.63697,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,271.970,271.402,96601.0,1.23694,1008.69,0.234072E-01,0.629671E-01,0.507578E-02,635.748,536.181,0.410351E-02,100.000,0.00000,273.698,5.08261,-0.927519,0.300511,5.17528,-0.102964E-12,-0.215959E-14,5.17528,9.30864,280.011,349.658,3.32884,-9999,0.440620,1.25982,-197.992,-0.112370E-01,0.837777,-0.668246E-01,0,35.9804,-5.46016,12.3509,30.7555,46.9040,65.7836,98.5558,-0.237602,1.01071,38.2685,1.02326,40.9238,1.03077,-2.82553,1.03077,0.906858,1.03077,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,7,3,2,106,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.16408,1.11359,0.241964,0.457190E-01,0.352171E-03,38.1330,-9999,-9999,0.306717E-01,-0.282553E-02,0.906858,-9999,-9999,248.000
20240318T153000.dat,2024-03-18,15:30,78.6457,1,17999,17999,-0.242500,0,-9999,28.9627,0,-9999,50.7690,0,-9999,1.33703,2,-9999,1.12477,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.413957,-2.22361,0.153765,-0.492634E-01,-9999,-9999,-0.604674E-10,-0.848149E-12,-9999,-9999,17.6416,412.336,414.734,0.00000,0,247.450,5.78364,5.81729,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,271.666,271.169,96634.7,1.23881,1008.25,0.233729E-01,0.728853E-01,0.445906E-02,558.024,527.052,0.359948E-02,100.000,0.00000,271.908,4.99686,-1.68815,0.278789,5.28168,-0.196514E-13,-0.342755E-14,5.28168,9.81051,288.495,341.333,3.02571,-9999,0.442439,1.34773,-254.291,-0.874895E-02,0.570481,-0.524101E-01,0,36.2465,-5.50054,12.4422,30.9830,47.2510,66.2701,99.2847,-0.239901,1.01083,31.0317,1.02356,48.0303,1.03103,-0.615467,1.03103,1.06410,1.03103,-9999,-9999,-9999,-9999,800000099,800000099,800000099,811100099,800000099,800001199,899999999,899999999,89999,89999,89,89,6,3,1,2,57,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.26509,1.19089,0.239487,0.192749E-01,0.427080E-01,2317.49,-9999,-9999,0.248448E-01,-0.615467E-03,1.06410,-9999,-9999,248.000
